seed,arm,homeownership_rate,rental_vacancy_rate,annual_appreciation_g,mean_ltv_owner_occupier,mean_lti_owner_occupier,institutional_share_of_rentals,investor_share_of_stock,median_price,median_rent,n_households,n_purchases_ftb,n_purchases_repeat,n_purchases_investor,n_purchases_institutional,n_purchases_small_landlord,n_purchases_total,ftb_purchase_share,repeat_buyer_purchase_share,investor_purchase_share,institutional_purchase_share,small_landlord_purchase_share
7,purchase_tax,0.5611897235941921,0.02870080808352905,-0.0044983201790816125,0.860193914404152,1.8257298540103213,0.31092604049525824,0.346331914870276,190415.7728537532,1483.1558612210588,659.8333333333334,1.1083333333333334,0.975,0.6666666666666666,0.15,0.5166666666666667,2.75,0.403030303030303,0.35454545454545455,0.24242424242424243,0.05454545454545454,0.18787878787878787
7,vacancy_tax,0.5573434530395573,0.054443573599245544,0.016102621502749003,0.8569672311407313,1.8302160350085677,0.2908160534564919,0.392392208171766,196687.32172239112,1391.0399392158474,643.5916666666667,1.1416666666666666,0.9583333333333334,1.7166666666666666,0.4166666666666667,1.3,3.816666666666667,0.29912663755458513,0.25109170305676853,0.4497816593886463,0.1091703056768559,0.3406113537117904
7,portfolio_tax,0.5695338375436967,0.02541743211427548,0.0015710734976595942,0.8654414947809187,1.8573470033707087,0.30730876847798394,0.33650870659117776,189532.46669966826,1511.702035178476,654.1333333333333,1.3333333333333333,1.15,0.39166666666666666,0.15,0.24166666666666667,2.875,0.463768115942029,0.4,0.13623188405797101,0.05217391304347826,0.08405797101449275
8,baseline,0.52411881623518,0.03577876222344169,0.008279578528345035,0.8721551680953578,1.958747667214282,0.29965646298175336,0.399091288073502,205330.8194486338,1432.7623974476192,645.125,1.25,0.9416666666666667,1.3833333333333333,0.3,1.0833333333333333,3.575,0.34965034965034963,0.2634032634032634,0.38694638694638694,0.08391608391608392,0.30303030303030304
8,waiting_period,0.5307630638051279,0.04716555705958025,0.018691984243444072,0.8725867331090884,1.9238032703287296,0.3314651153777607,0.40751931588565454,207821.5574672837,1414.9080847586088,651.5916666666667,1.175,1.0083333333333333,1.525,0.575,0.95,3.7083333333333335,0.31685393258426964,0.27191011235955054,0.41123595505617977,0.1550561797752809,0.25617977528089886
8,ownership_cap_soft,0.5114763726317137,0.053511053148543805,0.013115105331661776,0.8662895543373634,1.9273222355320703,0.23818887210873896,0.4246654250644609,210788.18165391745,1405.4337161912179,655.975,1.1583333333333334,0.9416666666666667,1.9833333333333334,0.1,1.8833333333333333,4.083333333333333,0.2836734693877551,0.23061224489795917,0.4857142857142857,0.024489795918367346,0.46122448979591835
8,ownership_cap_hard,0.5183292804498116,0.03902254323401511,0.008254470432523807,0.8700180981137318,1.93166943423934,0.17591125392431234,0.4032359083988942,204410.86079596542,1424.6012611517144,653.0416666666666,1.2,0.875,1.85,0.041666666666666664,1.8083333333333333,3.925,0.3057324840764331,0.2229299363057325,0.4713375796178344,0.010615711252653927,0.4607218683651805
8,purchase_tax,0.5339590562026421,0.03274295374942519,-0.0009062111311268772,0.8754450802251268,1.9686770388639132,0.3107971102176935,0.38950252695606963,205053.1215010872,1436.5773606854966,650.8083333333333,1.4333333333333333,0.7583333333333333,0.8333333333333334,0.21666666666666667,0.6166666666666667,3.025,0.4738292011019284,0.25068870523415976,0.27548209366391185,0.07162534435261708,0.20385674931129477
8,vacancy_tax,0.5327073034112619,0.032011456061871786,0.007929461094723571,0.8757133261168721,1.9711547386180241,0.287423022802327,0.38147754137115847,201875.03676666916,1452.4405671355196,634.9833333333333,1.4416666666666667,0.725,0.8,0.10833333333333334,0.6916666666666667,2.966666666666667,0.4859550561797753,0.2443820224719101,0.2696629213483146,0.03651685393258427,0.23314606741573032
8,portfolio_tax,0.5250887512663479,0.024186602107755813,0.002195547604020277,0.876488738166478,1.9941753839059913,0.29513287163871177,0.3751887310181721,203981.31037519075,1467.2043748422593,646.1166666666667,1.275,0.7666666666666667,0.49166666666666664,0.10833333333333334,0.38333333333333336,2.533333333333333,0.5032894736842105,0.3026315789473684,0.19407894736842105,0.04276315789473684,0.1513157894736842
9,baseline,0.5318791766972653,0.02387261201943375,-0.007713277147097536,0.8645465073791674,1.97207821399598,0.28761775797281014,0.3603910674507673,201706.7673991496,1411.8744540290152,682.1333333333333,1.1916666666666667,1.05,0.8416666666666667,0.14166666666666666,0.7,3.0833333333333335,0.3864864864864865,0.34054054054054056,0.27297297297297296,0.04594594594594595,0.22702702702702704
9,waiting_period,0.5096526419620057,0.04692032883977723,0.012105330459566932,0.8458125630804112,1.9452664563861684,0.36210528544153825,0.42335063989893434,210145.2592162371,1383.7279274575353,673.1166666666667,0.9916666666666667,1.1583333333333334,1.875,0.725,1.15,4.025,0.2463768115942029,0.28778467908902694,0.4658385093167702,0.18012422360248448,0.2857142857142857
9,ownership_cap_soft,0.5184407827310985,0.03877940364658141,0.005712067679613072,0.8601263719930484,1.997784947505128,0.2550615845939152,0.3969133877645611,207959.06644171642,1371.461160713441,675.225,1.1,1.075,1.4333333333333333,0.05,1.3833333333333333,3.6083333333333334,0.30484988452655887,0.2979214780600462,0.3972286374133949,0.013856812933025405,0.3833718244803695
9,ownership_cap_hard,0.5181527750935542,0.04232752888643896,0.0031908193056509535,0.8588639314872422,1.9652635132982492,0.18271321534120755,0.4154649520250437,209949.4313812607,1358.2515779514351,681.35,1.125,1.0083333333333333,1.7416666666666667,0.025,1.7166666666666666,3.875,0.2903225806451613,0.26021505376344084,0.44946236559139785,0.0064516129032258064,0.443010752688172
9,purchase_tax,0.5240354547166342,0.027006273843001073,-0.0011703718511083597,0.863727441125562,1.9846638621852581,0.2778922082309806,0.377965980749137,201900.56658938358,1414.207098361641,673.05,1.2083333333333333,0.95,0.9583333333333334,0.11666666666666667,0.8416666666666667,3.1166666666666667,0.3877005347593583,0.3048128342245989,0.3074866310160428,0.0374331550802139,0.2700534759358289
9,vacancy_tax,0.536451052775443,0.02429009566586413,-0.004262164267327639,0.8701038956358652,2.0454453496685607,0.29721843782447016,0.3584309823575617,201617.6008190936,1406.884784141109,667.3833333333333,1.2833333333333334,1.0,0.5,0.11666666666666667,0.38333333333333336,2.783333333333333,0.46107784431137727,0.3592814371257485,0.17964071856287425,0.041916167664670656,0.1377245508982036
9,portfolio_tax,0.5287415090301942,0.02160396884292141,-0.005260564537146382,0.8645894870016306,1.969265436229106,0.2825172648362611,0.36290905226525516,201666.39712291677,1412.6855044911615,680.5583333333333,1.1416666666666666,1.1166666666666667,0.6833333333333333,0.075,0.6083333333333333,2.941666666666667,0.3881019830028329,0.37960339943342775,0.23229461756373937,0.025495750708215296,0.20679886685552407
10,baseline,0.5486812180594999,0.029255666113598814,0.007088089638059775,0.8691851208340184,2.047086573624646,0.26819987245700627,0.373074179743224,209343.55240697725,1402.7383940466802,628.525,0.9916666666666667,1.0416666666666667,1.2666666666666666,0.30833333333333335,0.9583333333333334,3.3,0.3005050505050505,0.31565656565656564,0.3838383838383838,0.09343434343434344,0.2904040404040404
10,waiting_period,0.535069186136058,0.047649432584224036,0.019644703739505064,0.850279513446749,1.9824391375028507,0.34155572030012316,0.4105291181723509,212470.20703378276,1381.5450880833441,642.1166666666667,1.0666666666666667,1.1833333333333333,1.8083333333333333,0.75,1.0583333333333333,4.058333333333334,0.26283367556468173,0.2915811088295688,0.4455852156057495,0.18480492813141683,0.26078028747433263
10,ownership_cap_soft,0.5476672236510768,0.03453829586661701,0.014173494275389883,0.8635343687908729,2.041933146120387,0.22660675728729318,0.3694632688665202,209764.54093582032,1425.3176239618367,633.2083333333334,0.9,1.2833333333333334,1.3333333333333333,0.058333333333333334,1.275,3.5166666666666666,0.2559241706161137,0.36492890995260663,0.3791469194312796,0.016587677725118485,0.36255924170616116
10,ownership_cap_hard,0.5589976889190872,0.0370605012586893,0.011153237091438596,0.870948859868305,2.079265280589448,0.17250801671709445,0.38152816020938995,206270.02339601977,1389.8505139105582,636.9666666666667,1.0416666666666667,0.8916666666666667,1.4083333333333334,0.025,1.3833333333333333,3.341666666666667,0.3117206982543641,0.26683291770573564,0.42144638403990026,0.007481296758104738,0.4139650872817955
10,purchase_tax,0.547676261075169,0.028550818137157194,0.0115221270699652,0.8685428236085746,2.045597694192328,0.2699455049088064,0.3723252496433666,208880.68620095777,1407.6120970779787,629.3666666666667,0.925,1.0833333333333333,1.1333333333333333,0.30833333333333335,0.825,3.1416666666666666,0.29442970822281167,0.3448275862068966,0.36074270557029176,0.09814323607427056,0.2625994694960212
10,vacancy_tax,0.5845857681118948,0.025621480221577612,-0.0030098161990243827,0.8757812252192294,2.0595605533935486,0.2736371344214343,0.327801541730553,198869.23523464767,1434.5692469265189,637.4416666666667,1.1333333333333333,0.9,0.7416666666666667,0.15,0.5916666666666667,2.775,0.4084084084084084,0.32432432432432434,0.2672672672672673,0.05405405405405406,0.2132132132132132
10,portfolio_tax,0.5499144883031107,0.028805536489236904,0.003586313151151567,0.868755442871016,2.0447756180955077,0.2707791525244242,0.3705777460770328,209025.47536134213,1406.5279761193908,629.0666666666667,0.975,1.0666666666666667,1.175,0.325,0.85,3.216666666666667,0.30310880829015546,0.3316062176165803,0.36528497409326427,0.10103626943005181,0.26424870466321243
11,baseline,0.5248647334636053,0.03836139516772847,-6.408442753717663e-05,0.8426158604514684,1.8691448125426304,0.28038465629324905,0.4132857566723803,211355.47077650082,1421.5660676793616,678.3,1.0916666666666666,1.1416666666666666,0.8083333333333333,0.10833333333333334,0.7,3.0416666666666665,0.3589041095890411,0.37534246575342467,0.26575342465753427,0.03561643835616438,0.23013698630136986
11,waiting_period,0.5290559911529252,0.033836134493549136,-0.006698915759245946,0.8525276777345262,1.960931875221647,0.3482574065482697,0.40303047251190166,212744.26657051445,1408.32478504435,671.875,1.0666666666666667,0.925,0.6916666666666667,0.36666666666666664,0.325,2.683333333333333,0.39751552795031053,0.3447204968944099,0.2577639751552795,0.13664596273291926,0.12111801242236025
11,ownership_cap_soft,0.5504617026249012,0.03491815144864142,0.004936283404529495,0.8557298132849757,1.9661392819096113,0.2709754038129413,0.3827805194620551,208805.7231482103,1433.2049982492913,672.2416666666667,1.1916666666666667,1.1,0.9,0.016666666666666666,0.8833333333333333,3.191666666666667,0.3733681462140992,0.34464751958224543,0.2819843342036554,0.005221932114882507,0.27676240208877284
11,ownership_cap_hard,0.5332630632390655,0.03228992048145663,0.002511157737400178,0.8587682010142429,1.943119580542456,0.20938399072680033,0.4010084892768567,211282.63947267283,1416.6491277802415,682.3333333333334,1.175,1.1583333333333334,1.1833333333333333,0.008333333333333333,1.175,3.5166666666666666,0.3341232227488152,0.3293838862559242,0.33649289099526064,0.002369668246445498,0.3341232227488152
11,purchase_tax,0.5275106760002051,0.043407243602226656,0.0005165840450814527,0.8439728435864866,1.8936541015571664,0.27508325505029063,0.42701500520293245,211938.5065960844,1405.3471398424822,668.925,1.1333333333333333,1.05,1.1083333333333334,0.13333333333333333,0.975,3.2916666666666665,0.34430379746835443,0.3189873417721519,0.3367088607594937,0.04050632911392405,0.29620253164556964
11,vacancy_tax,0.5426690268001189,0.039574296564875794,0.004560145294173751,0.8493658633241021,1.9189585583577722,0.29515942328768835,0.39133760923795474,210717.713972468,1424.1717615053917,673.0666666666667,1.1166666666666667,1.35,0.825,0.23333333333333334,0.5916666666666667,3.2916666666666665,0.3392405063291139,0.41012658227848103,0.25063291139240507,0.07088607594936709,0.17974683544303796
11,portfolio_tax,0.5329892978517846,0.04055229853035273,0.008382120071193776,0.8408538474733888,1.879427335163828,0.28456007136509065,0.41680329745613726,210425.26522964673,1404.506883086418,670.4,1.075,1.2083333333333333,0.9583333333333334,0.2,0.7583333333333333,3.2416666666666667,0.33161953727506427,0.37275064267352187,0.29562982005141386,0.061696658097686374,0.23393316195372751
12,baseline,0.5131058303604205,0.025269988428598473,-0.0020313498258110623,0.8821106615272394,2.087995791396573,0.2522389404257092,0.379024917266162,204771.67693036096,1469.5439462626287,660.875,1.4,0.7333333333333333,0.3333333333333333,0.05,0.2833333333333333,2.466666666666667,0.5675675675675675,0.2972972972972973,0.13513513513513514,0.02027027027027027,0.11486486486486487
12,waiting_period,0.503717857267153,0.04216691741742863,0.015168806612366421,0.8585739470137006,1.9346197161383383,0.32628826099721936,0.4217443331990623,211658.67499818353,1368.751100568629,657.8083333333333,1.1166666666666667,1.1333333333333333,1.5583333333333333,0.6833333333333333,0.875,3.808333333333333,0.29321663019693656,0.2975929978118162,0.40919037199124725,0.17943107221006566,0.22975929978118162
12,ownership_cap_soft,0.5072002901582368,0.027604936826271156,-0.0014421327069626213,0.8836097103657689,2.138258954918281,0.23689780687012743,0.3777723093899564,206507.8578805116,1448.6352769480986,650.225,1.3416666666666666,0.8166666666666667,0.44166666666666665,0.016666666666666666,0.425,2.6,0.5160256410256411,0.3141025641025641,0.16987179487179488,0.00641025641025641,0.16346153846153846
12,ownership_cap_hard,0.5238681737150762,0.016573853786903604,-0.001603651069147201,0.8773103407230448,2.086827347208155,0.21968877584706845,0.34488505825405985,201538.8047770072,1544.6071492927374,668.5583333333333,1.3416666666666666,1.0,0.2,0.0,0.2,2.5416666666666665,0.5278688524590164,0.39344262295081966,0.07868852459016394,0.0,0.07868852459016394
12,purchase_tax,0.5184494014774839,0.0270401665601953,0.00042902679905790334,0.8777094356536865,2.077447498220464,0.26888549059258976,0.3687522675711411,206803.38469532176,1494.8464422568316,654.4583333333334,1.375,0.6583333333333333,0.15833333333333333,0.05,0.10833333333333334,2.191666666666667,0.6273764258555133,0.30038022813688214,0.07224334600760456,0.022813688212927757,0.049429657794676805
12,vacancy_tax,0.5375898957300415,0.02161120158117669,-0.010121623353955016,0.8801135191893799,2.0649083116780798,0.2510679344930581,0.34574122609613767,201223.20341078608,1462.050575971874,659.125,1.4333333333333333,0.6916666666666667,0.10833333333333334,0.041666666666666664,0.06666666666666667,2.2333333333333334,0.6417910447761194,0.30970149253731344,0.048507462686567165,0.018656716417910446,0.029850746268656716
12,portfolio_tax,0.512187749125851,0.0223573759348575,-0.00023101620870335469,0.8805318517487458,2.088159975684272,0.2634824763923919,0.36750243951111833,203647.36592827755,1482.967176960598,658.8333333333334,1.0666666666666667,0.6833333333333333,0.2833333333333333,0.06666666666666667,0.21666666666666667,2.033333333333333,0.5245901639344263,0.3360655737704918,0.13934426229508196,0.03278688524590164,0.10655737704918032
13,baseline,0.6056846360765558,0.013152924832483188,0.00316486610280458,0.890073522851096,2.0922981956134077,0.2852000641343481,0.27306538460690266,194605.52828202583,1499.3655856263451,669.7416666666667,1.2666666666666666,1.1916666666666667,0.35833333333333334,0.125,0.23333333333333334,2.816666666666667,0.44970414201183434,0.4230769230769231,0.12721893491124261,0.04437869822485207,0.08284023668639054
13,waiting_period,0.5463852586831074,0.04224316416867454,0.015990629901866667,0.873901805706721,2.060449538830456,0.3226631619856351,0.3768698380747221,203842.2449389549,1392.7158036467856,666.6166666666667,1.125,1.1416666666666666,2.125,0.7583333333333333,1.3666666666666667,4.391666666666667,0.25616698292220114,0.25996204933586337,0.4838709677419355,0.17267552182163187,0.3111954459203036
13,ownership_cap_soft,0.5756621664329891,0.024546158568948533,0.00630671242651993,0.8879127928112636,2.0718420254902243,0.22966138042191453,0.31566306857642995,196414.41233734917,1395.7594002681024,679.1916666666667,1.3583333333333334,1.0333333333333334,0.775,0.03333333333333333,0.7416666666666667,3.1666666666666665,0.42894736842105263,0.3263157894736842,0.24473684210526317,0.010526315789473684,0.23421052631578948
13,ownership_cap_hard,0.5851057215490773,0.01717715403296939,0.0014933911858045251,0.8941849288328974,2.105383037239604,0.1905727114073508,0.3031656834816065,194095.4097801347,1413.4930964519986,665.6333333333333,1.125,0.8916666666666667,0.5583333333333333,0.008333333333333333,0.55,2.575,0.4368932038834951,0.34627831715210355,0.2168284789644013,0.003236245954692557,0.21359223300970873
13,purchase_tax,0.5788189033064157,0.021745276493934023,0.0014114933117556551,0.8851675206313099,2.060102237681773,0.2621636595831511,0.3030026873758561,198758.2658568263,1422.1429991393452,662.5416666666666,1.1666666666666667,1.0666666666666667,0.6666666666666666,0.14166666666666666,0.525,2.9,0.40229885057471265,0.367816091954023,0.22988505747126436,0.04885057471264368,0.1810344827586207
13,vacancy_tax,0.5967173684213903,0.015269807924341301,-0.004297975878825099,0.8937031381027851,2.1587912448390236,0.25049807597343055,0.28294106586575685,194844.9358809035,1494.3271721129345,659.875,1.25,1.0416666666666667,0.18333333333333332,0.008333333333333333,0.175,2.475,0.5050505050505051,0.4208754208754209,0.07407407407407407,0.003367003367003367,0.0707070707070707
13,portfolio_tax,0.6062089557143523,0.012886990568287552,0.0028651786203232306,0.8898297042971292,2.0922335199066477,0.2835674556015896,0.2730067649532039,194710.91950330322,1499.7910570095512,669.7416666666667,1.2833333333333334,1.225,0.375,0.11666666666666667,0.25833333333333336,2.8833333333333333,0.44508670520231214,0.42485549132947975,0.13005780346820808,0.04046242774566474,0.08959537572254335
14,baseline,0.614921426016599,0.017504328075732007,0.0027965176626177537,0.8610602191636694,1.8466092741173628,0.34890298633088757,0.2457595276366324,190088.8044279409,1670.8133436894375,676.625,1.0916666666666666,1.6,0.35,0.058333333333333334,0.2916666666666667,3.0416666666666665,0.3589041095890411,0.5260273972602739,0.11506849315068493,0.019178082191780823,0.0958904109589041
14,waiting_period,0.5728118940278429,0.045875008607151664,0.022001597381324855,0.8504208620186754,1.8544708960869916,0.39319381007703125,0.3475536797211492,193539.1777286726,1392.1305438044888,666.1083333333333,0.8666666666666667,1.5083333333333333,2.2666666666666666,0.8416666666666667,1.425,4.641666666666667,0.1867145421903052,0.3249551166965889,0.4883303411131059,0.1813285457809695,0.30700179533213645
14,ownership_cap_soft,0.60560063189321,0.03268552062899222,0.009484758163393288,0.8626052667634323,1.8603486220425438,0.27828421720531893,0.2910368249879586,192522.30695814628,1403.4740440498829,676.125,1.1333333333333333,1.275,1.1333333333333333,0.025,1.1083333333333334,3.5416666666666665,0.32,0.36,0.32,0.007058823529411765,0.3129411764705882
14,ownership_cap_hard,0.6380421313090525,0.01096840883397173,-0.005620289133750494,0.8666406464814055,1.8358606195582368,0.29417101555652864,0.2310059700145735,183194.21950994377,1517.9840937420693,692.725,1.2583333333333333,1.325,0.4166666666666667,0.008333333333333333,0.4083333333333333,3.0,0.41944444444444445,0.44166666666666665,0.1388888888888889,0.002777777777777778,0.1361111111111111
14,purchase_tax,0.614921426016599,0.017504328075732007,0.0027965176626177537,0.8610602191636694,1.8466092741173628,0.34890298633088757,0.2457595276366324,190088.8044279409,1670.8133436894375,676.625,1.0916666666666666,1.6,0.35,0.058333333333333334,0.2916666666666667,3.0416666666666665,0.3589041095890411,0.5260273972602739,0.11506849315068493,0.019178082191780823,0.0958904109589041
14,vacancy_tax,0.6375617971083557,0.018720129915768935,-0.00749011419156449,0.8727342627166857,1.9205260015112529,0.3438597719401056,0.2477888127872316,186415.47722815914,1516.8461937488576,666.575,1.2333333333333334,1.05,0.31666666666666665,0.041666666666666664,0.275,2.6,0.47435897435897434,0.40384615384615385,0.12179487179487179,0.016025641025641024,0.10576923076923077
14,portfolio_tax,0.5985159876549553,0.026004552346476015,0.006058997823188992,0.8639888465221609,1.8656420037946626,0.34785002721330066,0.2656794148611058,186815.09683479436,1483.6843391281411,670.2416666666667,1.0916666666666666,1.2833333333333334,0.48333333333333334,0.125,0.35833333333333334,2.8583333333333334,0.3819241982507289,0.4489795918367347,0.16909620991253643,0.043731778425655975,0.12536443148688048
15,baseline,0.5277933977586867,0.041718896780275676,0.010135101637659205,0.8669873698596221,1.957437206631107,0.26243031659922017,0.3990060101710587,202577.82456210436,1340.0911152217502,653.9,1.125,1.05,1.925,0.39166666666666666,1.5333333333333334,4.1,0.27439024390243905,0.25609756097560976,0.4695121951219512,0.09552845528455285,0.37398373983739835
15,waiting_period,0.5455766393462865,0.016607456211077162,0.00021434723744577014,0.8748920274170041,2.0133315247041237,0.27271029583982215,0.3504160887656033,200422.18501912503,1448.074685079296,650.7416666666667,1.1333333333333333,0.9083333333333333,0.4,0.1,0.3,2.441666666666667,0.4641638225255973,0.3720136518771331,0.16382252559726962,0.040955631399317405,0.12286689419795221
15,ownership_cap_soft,0.5187552308273888,0.044720971994464474,0.012655077893198929,0.8611885240653376,1.9396879863493046,0.19417305089147988,0.42154574935334754,205884.53007631228,1326.0879937046057,659.25,1.0833333333333333,1.1666666666666667,2.341666666666667,0.125,2.216666666666667,4.591666666666667,0.23593466424682397,0.2540834845735027,0.5099818511796733,0.02722323049001815,0.4827586206896552
15,ownership_cap_hard,0.5353585063143399,0.04404899087472212,0.013403226527902903,0.8640050239788658,1.953268406074127,0.1524449000003438,0.4090268146093389,204588.15373946296,1354.4256260757663,657.1833333333333,1.1,1.0833333333333333,2.1166666666666667,0.09166666666666666,2.025,4.3,0.2558139534883721,0.25193798449612403,0.49224806201550386,0.02131782945736434,0.47093023255813954
15,purchase_tax,0.5352914299572006,0.04400795437895777,0.013985873640426975,0.8632555347212351,1.9491057330508998,0.2701174547359911,0.3905339805825242,203603.80813427895,1339.1670092130303,653.0583333333333,1.125,1.2083333333333333,1.7166666666666666,0.4083333333333333,1.3083333333333333,4.05,0.2777777777777778,0.29835390946502055,0.42386831275720166,0.10082304526748971,0.3230452674897119
15,vacancy_tax,0.5549552265444276,0.022393550438549747,-0.0066681247966122415,0.8783010844472219,2.001451159599014,0.2615743893946766,0.34024503005085527,199767.31093179464,1426.0762837292496,654.6,1.4333333333333333,1.0583333333333333,0.55,0.10833333333333334,0.44166666666666665,3.0416666666666665,0.4712328767123288,0.34794520547945207,0.18082191780821918,0.03561643835616438,0.14520547945205478
15,portfolio_tax,0.528568862277201,0.03520438040303928,-0.001284950172685328,0.8679834225402036,1.9642939110145818,0.27441857391987223,0.3811488673139159,202296.0735900591,1349.8724645301336,655.3166666666667,1.075,1.0916666666666666,1.3833333333333333,0.35833333333333334,1.025,3.55,0.3028169014084507,0.3075117370892019,0.38967136150234744,0.10093896713615023,0.2887323943661972
16,baseline,0.6159297377712544,0.018309121376545553,0.0016096535281347746,0.8643952693095989,1.9949083006607053,0.27468760025310607,0.2981231688064876,199705.11454999304,1478.0791878508192,677.7583333333333,1.2166666666666666,1.5416666666666667,0.825,0.19166666666666668,0.6333333333333333,3.5833333333333335,0.3395348837209302,0.43023255813953487,0.2302325581395349,0.053488372093023255,0.17674418604651163
16,waiting_period,0.5807795846937563,0.03393303553117204,0.012501015221080648,0.8488419140561132,1.9992911107459854,0.374909907987653,0.3604954263859528,206657.1904764007,1428.6500250493614,673.925,0.975,1.4083333333333334,1.55,0.7916666666666666,0.7583333333333333,3.933333333333333,0.2478813559322034,0.3580508474576271,0.3940677966101695,0.20127118644067796,0.19279661016949154
16,ownership_cap_soft,0.5996851890729682,0.0307634657878708,0.01180713096980692,0.8552003824048645,2.023206016632574,0.19313537253432725,0.33959785472461945,203159.77040037262,1428.6797456926165,663.575,1.075,1.3583333333333334,1.3333333333333333,0.06666666666666667,1.2666666666666666,3.7666666666666666,0.2853982300884956,0.3606194690265487,0.35398230088495575,0.017699115044247787,0.336283185840708
16,ownership_cap_hard,0.6096536876648438,0.027087253072694554,0.010932617589758827,0.8598132828760927,2.0277834342014756,0.19383326400746845,0.3311692043422679,202143.14251637273,1439.5157629402754,658.9,0.9666666666666667,1.45,1.4416666666666667,0.09166666666666666,1.35,3.8583333333333334,0.2505399568034557,0.3758099352051836,0.37365010799136067,0.023758099352051837,0.34989200863930886
16,purchase_tax,0.6156351971933086,0.019171656300448512,-0.0008228246319038475,0.8646097526196042,1.9939475493296608,0.273332225890076,0.29933176227867875,199694.80418144367,1476.2999423630874,677.7583333333333,1.15,1.4666666666666666,0.925,0.16666666666666666,0.7583333333333333,3.5416666666666665,0.3247058823529412,0.41411764705882353,0.2611764705882353,0.047058823529411764,0.21411764705882352
16,vacancy_tax,0.6127868527614365,0.02405840312426611,0.001071687370209884,0.8659783140022872,2.0185913259394126,0.28889921189937195,0.3011214712720582,201142.4216190282,1443.2935848256889,669.7166666666667,1.075,1.3916666666666666,1.075,0.275,0.8,3.5416666666666665,0.3035294117647059,0.39294117647058824,0.3035294117647059,0.07764705882352942,0.22588235294117648
16,portfolio_tax,0.6159297377712544,0.018309121376545553,0.0016096535281347746,0.8643952693095989,1.9949083006607053,0.27468760025310607,0.2981231688064876,199705.11454999304,1478.0791878508192,677.7583333333333,1.2166666666666666,1.5416666666666667,0.825,0.19166666666666668,0.6333333333333333,3.5833333333333335,0.3395348837209302,0.43023255813953487,0.2302325581395349,0.053488372093023255,0.17674418604651163
17,baseline,0.5864074481061763,0.012796635174333076,-0.001599447301866394,0.8679616020696251,1.8811721650960112,0.3282258313300165,0.25972964258780734,184975.5798839013,1683.7962294624917,649.0166666666667,1.3,1.2583333333333333,0.058333333333333334,0.008333333333333333,0.05,2.6166666666666667,0.4968152866242038,0.48089171974522293,0.022292993630573247,0.0031847133757961785,0.01910828025477707
17,waiting_period,0.5898924309612004,0.012397026574023307,0.012979536768141276,0.8690590065635113,1.904809812965106,0.3225302163796683,0.25561312231237043,179894.96988682475,1652.793765934024,662.2416666666667,2.2416666666666667,1.6166666666666667,0.55,0.24166666666666667,0.30833333333333335,4.408333333333333,0.5085066162570888,0.3667296786389414,0.12476370510396975,0.054820415879017016,0.06994328922495274
17,ownership_cap_soft,0.6381281314627126,0.01867464760099312,0.004593336900733635,0.8711113457640978,1.839959843264497,0.28962484787593396,0.2634008939205786,177283.68692830304,1685.5593062399228,656.3416666666667,1.9333333333333333,1.4833333333333334,0.49166666666666664,0.0,0.49166666666666664,3.908333333333333,0.4946695095948827,0.3795309168443497,0.1257995735607676,0.0,0.1257995735607676
17,ownership_cap_hard,0.6156202742678113,0.037876382983185006,0.03720269296189655,0.8662376342126851,1.865125842795205,0.20585211005124324,0.32413389513108615,189537.8353396001,1494.308896164679,648.675,1.7333333333333334,1.5333333333333334,1.8333333333333333,0.14166666666666666,1.6916666666666667,5.1,0.33986928104575165,0.3006535947712418,0.35947712418300654,0.027777777777777776,0.33169934640522875
17,purchase_tax,0.5864074481061763,0.012796635174333076,-0.001599447301866394,0.8679616020696251,1.8811721650960112,0.3282258313300165,0.25972964258780734,184975.5798839013,1683.7962294624917,649.0166666666667,1.3,1.2583333333333333,0.058333333333333334,0.008333333333333333,0.05,2.6166666666666667,0.4968152866242038,0.48089171974522293,0.022292993630573247,0.0031847133757961785,0.01910828025477707
17,vacancy_tax,0.6676054394954095,0.011406583370880996,0.012887198417485176,0.8747296769015579,1.8472042094282828,0.3226484328975642,0.2320416524229826,179071.72433110233,1819.3559634985597,656.4,2.091666666666667,1.65,0.275,0.03333333333333333,0.24166666666666667,4.016666666666667,0.520746887966805,0.4107883817427386,0.06846473029045644,0.008298755186721992,0.06016597510373444
17,portfolio_tax,0.594878138529943,0.011508076407774213,-0.002577983046953128,0.8694379993536183,1.8776732054546958,0.3336631349015479,0.26227621809334756,184320.91018180072,1705.302445363866,660.2916666666666,2.0416666666666665,1.5166666666666666,0.15,0.058333333333333334,0.09166666666666666,3.7083333333333335,0.550561797752809,0.40898876404494383,0.04044943820224719,0.015730337078651686,0.024719101123595506
18,baseline,0.6308196177892984,0.008887544260317844,0.013656086633319808,0.8825478863094337,1.9708725698235332,0.3155139949350634,0.24891071536721382,185436.17505273575,1873.3065368546825,675.85,1.2333333333333334,1.6166666666666667,0.15833333333333333,0.03333333333333333,0.125,3.0083333333333333,0.4099722991689751,0.5373961218836565,0.05263157894736842,0.0110803324099723,0.04155124653739612
